"TIME";"DSC_ERROR_LEVEL";"MESSAGE";"DETAILS_ERROR";"DSC_ERROR_TYPE";"GUID_PROCESS_EXECUTION";"GUID_PROCESS_ERROR"
"04/09/2014, 15:11:22:310";"Trace";"ProcessStartInfo end with exit code: 0;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"0EE922FD849A4540BEF8A39C011B463A"
"04/09/2014, 15:11:22:369";"Trace";"Set execution parameter: out_srf_error; Value: None";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"9C4AE5367DA34964891DA39C011B4648"
"04/09/2014, 15:11:22:387";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1_xls_report.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"55C5F5C10681466B8C5FA39C011B464D"
"04/09/2014, 15:11:22:407";"Info";"File '\\ind021\Webbyfiles\folders\954321\output\accepted\20140904\P_SRF_LIDA_20140601_20140630_01_3_1_xls_report.xls' was succesfully deleted";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"0892FC924F094957BA64A39C011B4656"
"04/09/2014, 15:11:22:433";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls.lkp;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"01670B834672495D8CCDA39C011B465B"
"04/09/2014, 15:11:22:444";"Info";"File '\\ind021\Reports\954321\SRF\P_SRF_LIDA_20140601_20140630_01_3_1.xls.lkp' was succesfully deleted";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1377C46BF75A438A9356A39C011B4660"
"04/09/2014, 15:11:22:460";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls.lgf;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"38E6B1D086CE4C56B286A39C011B4664"
"04/09/2014, 15:11:22:472";"Info";"File '\\ind021\Reports\954321\SRF\P_SRF_LIDA_20140601_20140630_01_3_1.xls.lgf' was succesfully deleted";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B2E37C6C66F447A68300A39C011B4669"
"04/09/2014, 15:11:22:491";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls.log;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6EE93AD98A0F4C2896C0A39C011B466E"
"04/09/2014, 15:11:22:500";"Info";"File '\\ind021\Reports\954321\SRF\P_SRF_LIDA_20140601_20140630_01_3_1.xls.log' was succesfully deleted";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"97FF93F29BC2481C9CF0A39C011B4673"
"04/09/2014, 15:11:22:508";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"34444C6A02D54EF2AE62A39C011B4673"
"04/09/2014, 15:11:22:538";"Info";"File 'P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx' with sourcefolder '\\ind021\Reports\954321\SRF' was succesfully copied to '\\ind021\Reports\954321\SRF\ACCEPTED\P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx'";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A37FC8B80FC24D72B0D3A39C011B467C"
"04/09/2014, 15:11:22:547";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"115105B8AA6C45DFB915A39C011B4681"
"04/09/2014, 15:11:22:558";"Info";"File '\\ind021\Reports\954321\SRF\P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx' was succesfully deleted";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"4C75FF29D58D484DB42CA39C011B4681"
"04/09/2014, 15:11:22:570";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"3FBAFCEB42254321BD38A39C011B4685"
"04/09/2014, 15:11:22:574";"Info";"File 'P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx' with sourcefolder '\\ind021\Reports\954321\SRF\ACCEPTED' was succesfully moved to '\\ind021\Reports\954321\SRF\ACCEPTED\P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx.txt'";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"8BE4E31B131E4F7389E5A39C011B4685"
"04/09/2014, 15:11:22:575";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx.txt;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1BE8E6BEAC754D46B06CA39C011B468A"
"04/09/2014, 15:11:22:589";"Info";"File 'P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx.txt' with sourcefolder '\\ind021\Reports\954321\SRF\ACCEPTED' was succesfully copied to '\\ind021\Webbyfiles\folders\954321\output\accepted\20140904\P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx.txt'";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A0EA3F3C7FE240DBB2FAA39C011B468A"
"04/09/2014, 15:11:22:603";"Trace";"Set execution parameter: out_srf_error; Value: None";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"80E81CCFF8CA4A3F94E5A39C011B468F"
"04/09/2014, 15:11:22:634";"Trace";"Set execution parameter: out_srf_file; Value: P_SRF_LIDA_20140601_20140630_01_3_1.xls.std.srf.phx.txt";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"9EE2F72DFA1C41EEB54CA39C011B4698"
"04/09/2014, 15:11:22:648";"Trace";"Resolving parameter: tid; with value: 954321;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"09861A9BB8024A32914CA39C011B469D"
"04/09/2014, 15:11:22:685";"Trace";"Get execution parameter: UHRA_CREATIONDATE; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"068D351DDF8940C3865BA39C011B46AB"
"04/09/2014, 15:11:22:689";"Trace";"Get execution parameter: cfnc_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"F18029327B8A4393B99AA39C011B46AB"
"04/09/2014, 15:11:22:706";"Trace";"Get execution parameter: UHRA_COMPLETENAME; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"93252B8E0B2D4B418B73A39C011B46AF"
"04/09/2014, 15:11:22:716";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"887B0FFF1AA242869AF6A39C011B46B4"
"04/09/2014, 15:11:22:719";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"42B0081C2C9D4F6698C9A39C011B46B4"
"04/09/2014, 15:11:22:729";"Trace";"Get execution parameter: UHRA_LOCALFILENAME; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A66C7E86B4F24D89A9E9A39C011B46B4"
"04/09/2014, 15:11:22:741";"Trace";"Get execution parameter: cfnc_local_name; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B28618073D554BEEA5C3A39C011B46B9"
"04/09/2014, 15:11:22:755";"Trace";"Get execution parameter: UHRA_CLIENTNAME; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"00BD5F7FA4EB4331B33DA39C011B46BE"
"04/09/2014, 15:11:22:767";"Trace";"Get execution parameter: UHRA_ENTITYNAME; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"9CD88B736CAA4E979DD4A39C011B46C2"
"04/09/2014, 15:11:22:778";"Trace";"Get execution parameter: UHRA_PARTNERNAME; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"68047FEE96DA4B1DB24DA39C011B46C7"
"04/09/2014, 15:11:22:796";"Trace";"Get execution parameter: UHRA_COUNTRYNAME; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"3835C6175AE344C0A6B7A39C011B46CC"
"04/09/2014, 15:11:22:814";"Trace";"Get execution parameter: UHRA_CID; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"7AC73A176B9245D0B4E1A39C011B46D0"
"04/09/2014, 15:11:22:823";"Trace";"Resolving parameter: tid; with value: 954321;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"31F8F10EF3734EC6B534A39C011B46D0"
"04/09/2014, 15:11:22:837";"Trace";"Resolving parameter: tid; with value: 954321;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"34CCEAAD6170440A973AA39C011B46D5"
"04/09/2014, 15:11:22:848";"Trace";"Get execution parameter: UHRA_CUID; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"E793DD5712B741689F10A39C011B46DA"
"04/09/2014, 15:11:22:857";"Trace";"Get execution parameter: cfnc_cuid; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"53586D402A8D44A2B7E1A39C011B46DE"
"04/09/2014, 15:11:22:869";"Trace";"Get execution parameter: UHRA_PID; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"F95CC115E3604B449BDAA39C011B46DE"
"04/09/2014, 15:11:22:879";"Trace";"Get execution parameter: cfnc_pid; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"597975A055EC47ECBBB9A39C011B46E3"
"04/09/2014, 15:11:22:890";"Trace";"Get execution parameter: UHRA_LID; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"07C4F4D667D348D29B69A39C011B46E8"
"04/09/2014, 15:11:22:895";"Trace";"Get execution parameter: cfnc_lid; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"59212FDE88414F61BAD7A39C011B46E8"
"04/09/2014, 15:11:22:908";"Trace";"Get execution parameter: UHRA_COUNTRYID; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1D4FAF560F6F46BD828AA39C011B46EC"
"04/09/2014, 15:11:22:918";"Trace";"Get execution parameter: UHRA_PAYGROUP; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6D91962370E0494297FBA39C011B46EC"
"04/09/2014, 15:11:22:922";"Trace";"Get execution parameter: cfnc_paygroup; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"411FB3F16D04477DB8F1A39C011B46F1"
"04/09/2014, 15:11:22:932";"Debug";"Calling send alert for generator Adp.Streamline.ProductionLine.Domain.ManageSRFCommandEvent for 1 event(s) and 8 parameter(s)";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"0D6E14C7B8FF498CA94BA39C011B46F1"
"04/09/2014, 15:11:22:950";"Info";"Alert parameter with ID GUID_FILE added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"EF5E823ACC814B5EAA29A39C011B46FA"
"04/09/2014, 15:11:22:965";"Info";"Alert parameter with ID FILE_TYPE added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"C80D86D5EE7645C7808AA39C011B46FA"
"04/09/2014, 15:11:22:975";"Info";"Alert parameter with ID FILE_SIZE added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"0C32AB32C1AD42BCAA31A39C011B46FF"
"04/09/2014, 15:11:22:982";"Info";"Alert parameter with ID FILE_RECEIVED_DATE added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6F46D0B53C5C4C678923A39C011B4704"
"04/09/2014, 15:11:23:014";"Info";"Alert parameter with ID UHRA_COMPLETENAME added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"5012CA80C10146BA88BDA39C011B470D"
"04/09/2014, 15:11:23:042";"Info";"Alert parameter with ID UHRA_LOCALFILENAME added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"43DEBEC372E441F4A922A39C011B4712"
"04/09/2014, 15:11:23:070";"Info";"Alert parameter with ID UHRA_CID added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BC7706DFC2D944B4B25AA39C011B471B"
"04/09/2014, 15:11:23:085";"Info";"Alert parameter with ID UHRA_CUID added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"06BD9CBFB0574670B249A39C011B4720"
"04/09/2014, 15:11:23:091";"Debug";"Send alert for event 500 side Platform";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"0FC3EB36CFBC4F219176A39C011B4725"
"04/09/2014, 15:11:23:110";"Info";"Alert parameter with ID UHRA_PID added for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"769E7A2DFB944F18B9F8A39C011B4729"
"04/09/2014, 15:11:23:129";"Info";"Alert parameter with ID UHRA_LOCALFILENAME updated for file BE4B9DFFD9FA410DA5E782E6197DFB75.";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"0E56407379A84CEF86EDA39C011B472E"
"04/09/2014, 15:11:23:199";"Trace";"Resolving parameter: cc; with value: guillem.sola@adp.com;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"74203FABFC0F4B91B4C2A39C011B4741"
"04/09/2014, 15:11:23:236";"Info";"End step 6 execution successfully";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"47E3A008669648E9B693A39C011B474F"
"04/09/2014, 15:11:23:261";"Info";">> Begin execution step: F84CFC10D7504E15B0CEA39C011B3E8A; with order: 7";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"66C8E0BFF1C04D03A2E4A39C011B4754"
"04/09/2014, 15:11:23:273";"Debug";"Command: 63FEFF278E954104ADA0BCD56DA831D0; Name: Log data in legacy ShuttleFileEvents table";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BE53DE6B646D4DC8B43BA39C011B4758"
"04/09/2014, 15:11:23:282";"Debug";"Registering parameters for step F84CFC10D7504E15B0CEA39C011B3E8A";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"97234459BD4E42C29B09A39C011B475D"
"04/09/2014, 15:11:23:290";"Trace";"Set default parameter: pipeline_id; with value: 55BE5C81C6B043F49B14B6B46CBECD29";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"28BEB08E567744AAB6F1A39C011B475D"
"04/09/2014, 15:11:23:293";"Trace";"Set default parameter: tid; with value: 954321";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"57C1ED9E12EE444E9627A39C011B475D"
"04/09/2014, 15:11:23:301";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A819F3A6099345BA92A5A39C011B4762"
"04/09/2014, 15:11:23:309";"Trace";"Set default parameter: file_id; with value: BE4B9DFFD9FA410DA5E782E6197DFB75";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"EDED9DB90ECC4F0A9D97A39C011B4766"
"04/09/2014, 15:11:23:319";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"DAE9C74C2EDD41A182A7A39C011B4766"
"04/09/2014, 15:11:23:331";"Trace";"Set default parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"90D9FD9A78164BF5B1BFA39C011B476B"
"04/09/2014, 15:11:23:341";"Trace";"Set default parameter: file_type_id; with value: SRF";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"97632315ED6646ADA90CA39C011B4770"
"04/09/2014, 15:11:23:347";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6C59C29DA1464F80987FA39C011B4770"
"04/09/2014, 15:11:23:349";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"16D58F2430E141C3AF7DA39C011B4770"
"04/09/2014, 15:11:23:382";"Trace";"Set parameter: t_mode_crs; with value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"55C832FE210748848BD3A39C011B4779"
"04/09/2014, 15:11:23:392";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"181F866D26404E5AB303A39C011B477E"
"04/09/2014, 15:11:23:394";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"776F27D8FA1543A99CC3A39C011B477E"
"04/09/2014, 15:11:23:402";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"7764F5E49F384BD68AD2A39C011B477E"
"04/09/2014, 15:11:23:413";"Trace";"Get execution parameter: request_id; Value: 297907";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"06C08B2881D0460EA6AEA39C011B4782"
"04/09/2014, 15:11:23:418";"Trace";"Get execution parameter: request_id; Value: 297907";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"EC4AE8E5E2934C6CBBCCA39C011B4782"
"04/09/2014, 15:11:23:439";"Trace";"Resolving execution parameter: request_id; with value: 297907;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"AA05591191AA4D6BAEDFA39C011B478C"
"04/09/2014, 15:11:23:470";"Trace";"Get execution parameter: requested_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"5A89611FBF894F1DA273A39C011B4795"
"04/09/2014, 15:11:23:494";"Trace";"Get execution parameter: flow_dir; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"79FC24F861E24AC7AC4AA39C011B479A"
"04/09/2014, 15:11:23:520";"Trace";"Get execution parameter: cuid; Value: 017977";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"30EB87A24BF8463F8C18A39C011B47A3"
"04/09/2014, 15:11:23:538";"Trace";"Get execution parameter: cuid; Value: 017977";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"E3C98DDD35124D73A7BCA39C011B47A8"
"04/09/2014, 15:11:23:543";"Trace";"Resolving execution parameter: cuid; with value: 017977;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"A7B1911E17E245D691D2A39C011B47A8"
"04/09/2014, 15:11:23:572";"Trace";"Get execution parameter: cid; Value: 010675";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"6CB52E235EA940F1AAB4A39C011B47B1"
"04/09/2014, 15:11:23:600";"Trace";"Get execution parameter: cid; Value: 010675";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"8651CCB5FEF546498719A39C011B47BB"
"04/09/2014, 15:11:23:619";"Trace";"Resolving execution parameter: cid; with value: 010675;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"E9F1DACADDE344B1A481A39C011B47BF"
"04/09/2014, 15:11:23:642";"Trace";"Get execution parameter: pid; Value: 954321";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"F3DB41B9FAFF4A93A31DA39C011B47C9"
"04/09/2014, 15:11:23:670";"Trace";"Get execution parameter: pid; Value: 954321";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"48E50974906244C99EC6A39C011B47CD"
"04/09/2014, 15:11:23:689";"Trace";"Resolving execution parameter: pid; with value: 954321;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"557C1B3C430A41A2B2F1A39C011B47D7"
"04/09/2014, 15:11:23:710";"Trace";"Get execution parameter: lid; Value: LIDA";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"3A31303DD1284626A304A39C011B47DB"
"04/09/2014, 15:11:23:740";"Trace";"Get execution parameter: lid; Value: LIDA";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BDF3685E28A146E18BC2A39C011B47E5"
"04/09/2014, 15:11:23:776";"Trace";"Resolving execution parameter: lid; with value: LIDA;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"3E4BF93A6AF3409CA112A39C011B47EE"
"04/09/2014, 15:11:23:809";"Trace";"Get execution parameter: period; Value: 201406";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"5D91BCCA3CF540618976A39C011B47F8"
"04/09/2014, 15:11:23:832";"Trace";"Get execution parameter: period; Value: 201406";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"1D6C7545E91542CE97A5A39C011B4801"
"04/09/2014, 15:11:23:850";"Trace";"Resolving execution parameter: period; with value: 201406;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"D14E8A2229F945E084C1A39C011B4806"
"04/09/2014, 15:11:23:876";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\954321\output\accepted\20140904;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"EAC226FA52824D59B6CFA39C011B480F"
"04/09/2014, 15:11:23:892";"Trace";"Resolving parameter: file_name; with value: P_SRF_LIDA_20140601_20140630_01_3_1.xls;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BAD0CA8909A34A2CA833A39C011B4814"
"04/09/2014, 15:11:23:902";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"E72B6C22F2914E94BBFAA39C011B4814"
"04/09/2014, 15:11:23:920";"Trace";"Get execution parameter: file_url; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"AECF46D82EC7469E8DB5A39C011B481D"
"04/09/2014, 15:11:23:939";"Trace";"Get execution parameter: folder_id; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"022EAE3B2647481991BAA39C011B4822"
"04/09/2014, 15:11:23:954";"Trace";"Get execution parameter: att_status; Value: 10";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"58AD181748C74F55AA3EA39C011B4826"
"04/09/2014, 15:11:23:973";"Trace";"Get execution parameter: att_status; Value: 10";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"5C88D5B5B3A84BF1B272A39C011B482B"
"04/09/2014, 15:11:23:980";"Trace";"Resolving execution parameter: att_status; with value: 10;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"AE2F0E34B22249C289DFA39C011B482B"
"04/09/2014, 15:11:24:005";"Trace";"Get execution parameter: updated_user_id; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"C5C8417006BA402C895FA39C011B4835"
"04/09/2014, 15:11:24:025";"Trace";"Get execution parameter: updated_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"87DEC5B4D99A4E0F8C6DA39C011B4839"
"04/09/2014, 15:11:24:050";"Trace";"Get execution parameter: inserted_user_id; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"5B59BAA736AB4EE08B7FA39C011B4843"
"04/09/2014, 15:11:24:064";"Trace";"Get execution parameter: inserted_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"E3640395244740A097FFA39C011B4847"
"04/09/2014, 15:11:24:100";"Trace";"Resolving parameter: transmission_mode; with value: 1;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"462464B42C0E4D2A9597A39C011B4851"
"04/09/2014, 15:11:24:114";"Trace";"Get execution parameter: report_add; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"06B2D30CA51C4E388E13A39C011B4855"
"04/09/2014, 15:11:24:140";"Trace";"Get execution parameter: t_mode_crs; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"BF006D40A5044A608285A39C011B485F"
"04/09/2014, 15:11:24:168";"Trace";"Get execution parameter: status_file; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"8E9BEA73722C402AAD2CA39C011B4863"
"04/09/2014, 15:11:24:189";"Trace";"Resolving parameter: file_id; with value: BE4B9DFFD9FA410DA5E782E6197DFB75;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"F758FC1521AA42EA97F8A39C011B486D"
"04/09/2014, 15:11:24:215";"Trace";"Get execution parameter: bpm_user; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"3D12363AFCEE44B993F7A39C011B4871"
"04/09/2014, 15:11:24:250";"Trace";"Get execution parameter: published_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"824EB8B5609240898F9DA39C011B4880"
"04/09/2014, 15:11:24:277";"Trace";"Get execution parameter: local_file_name; Value: 3";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"D11EA455655D4DDCBDB1A39C011B4884"
"04/09/2014, 15:11:24:290";"Trace";"Get execution parameter: local_file_name; Value: 3";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"FB820A3D32744A3DBBC3A39C011B4889"
"04/09/2014, 15:11:24:309";"Trace";"Resolving execution parameter: local_file_name; with value: 3;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"911ACBC5EB7C410B9D9EA39C011B488E"
"04/09/2014, 15:11:24:338";"Trace";"Get execution parameter: client_file_name; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"165A3D62EB974E4DBB7AA39C011B4897"
"04/09/2014, 15:11:24:360";"Trace";"Get execution parameter: attached_date; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"37B02A36BEEB476AAF17A39C011B48A0"
"04/09/2014, 15:11:24:387";"Trace";"Get execution parameter: receive_file_path; Value: \\ind021\Webbyfiles\folders\954321\OUTPUT";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"36439C32DAF04D9EB518A39C011B48A5"
"04/09/2014, 15:11:24:420";"Trace";"Get execution parameter: receive_file_path; Value: \\ind021\Webbyfiles\folders\954321\OUTPUT";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"DA5EF16ADA964B4F9F3BA39C011B48B3"
"04/09/2014, 15:11:24:433";"Trace";"Resolving execution parameter: receive_file_path; with value: \\ind021\Webbyfiles\folders\954321\OUTPUT;";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"4B9E9463C22C40A29798A39C011B48B3"
"04/09/2014, 15:11:24:450";"Trace";"Get execution parameter: file_visibility; Value: ";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"B6B8178A7F2446C99256A39C011B48BC"
"04/09/2014, 15:11:24:473";"Trace";"Get execution parameter: file_sequence; Value: 01";"";"Technical";"55BE5C81C6B043F49B14B6B46CBECD29";"CBBEDD0D9415499A990CA39C011B48C1"
